"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.7892","201904","30","44,198","13","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","201907","8","47,500","23","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","201907","8","43,300","14","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.7892","201910","28","44,000","6","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","201910","31","46,500","11","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","201912","6","47,900","11","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","201912","7","46,700","9","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.7892","201912","7","43,700","10","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.7892","201912","19","42,300","14","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","59.8942","201912","27","32,750","17","2019","남매공원로 6",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201901","3","6,250","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","201901","23","9,700","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201902","15","6,700","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201903","6","6,300","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.01","201903","22","7,800","1","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201903","26","8,000","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","201904","2","8,500","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201904","3","7,200","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","201904","8","10,000","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201904","27","7,000","1","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201905","3","7,150","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","201905","3","8,050","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201905","7","7,400","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201905","11","5,700","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201905","20","6,600","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","201906","5","7,100","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","201906","7","8,850","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201906","13","6,800","1","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201907","9","7,350","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","201907","17","8,700","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","31.98","201907","26","5,950","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","201907","26","6,800","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.68","201908","8","9,000","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","31.98","201908","12","6,300","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201909","6","5,700","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","32.43","201909","28","5,850","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","201909","30","6,400","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","201910","1","7,100","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","201910","4","7,500","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","201910","13","6,500","5","1985","원효로32길 20",""
