"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 남구 대명동","2542-12","2542","0012","EZ-ONE","84.375","201901","5","22,500","4","2014","명덕로20길 34",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201901","7","17,500","10","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201901","12","17,000","1","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201901","25","16,800","2","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201902","12","17,200","4","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201902","14","18,000","7","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201902","15","19,000","2","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201902","24","18,200","2","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201902","25","18,650","8","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201903","11","15,600","1","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201904","15","19,500","9","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201904","23","20,000","6","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201904","24","17,000","5","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201904","30","19,850","9","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201905","24","20,400","3","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201906","4","19,000","6","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201906","23","19,900","5","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201906","25","19,750","10","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201907","3","20,300","8","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201907","5","20,500","7","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201908","23","23,000","8","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201909","20","23,850","4","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201910","29","23,000","5","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201911","8","23,150","10","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201911","18","20,000","5","1980","대명로 117",""
"대구광역시 남구 대명동","1635","1635","0000","개나리맨션","59.8","201912","18","21,000","4","1980","대명로 117",""
"대구광역시 남구 대명동","3008","3008","0000","경북","74.25","201902","9","12,450","2","1983","대경길 258",""
"대구광역시 남구 대명동","3008","3008","0000","경북","74.25","201903","29","11,900","4","1983","대경길 258",""
"대구광역시 남구 대명동","3008","3008","0000","경북","74.25","201910","16","12,800","5","1983","대경길 258",""
