"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20181231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201801","27","15,800","8","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201802","4","17,300","6","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201802","9","16,250","3","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201803","12","16,750","6","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201804","4","15,600","9","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201804","11","15,550","11","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201804","23","14,600","3","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","57.77","201804","24","11,800","1","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201805","1","16,000","2","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201807","1","16,600","12","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201807","13","15,800","8","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201808","15","14,900","4","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201809","19","17,000","11","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201809","19","14,700","2","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","75.95","201810","6","15,900","7","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201810","8","15,500","10","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201810","10","16,700","3","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201811","13","16,900","9","2002","서금암4길 6-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","84.99","201811","20","16,200","8","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","69-1","0069","0001","계룡금암주공","57.77","201812","4","11,000","1","2002","서금암로 51-9",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","37.91","201801","16","9,600","4","2015","서금암로 10",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","25.49","201804","27","6,100","6","2015","서금암로 10",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","32.58","201805","10","8,600","7","2015","서금암로 10",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","34.68","201808","23","8,450","2","2015","서금암로 10",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","34.68","201808","23","8,450","2","2015","서금암로 10",""
"충청남도 계룡시 금암동","163-3","0163","0003","계룡한양아이클래스","25.49","201809","5","6,700","7","2015","서금암로 10",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201801","3","16,000","8","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201801","9","19,900","12","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","118.12","201802","2","23,200","6","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201802","8","17,500","2","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201802","10","17,500","2","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201803","2","19,350","13","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201803","8","20,400","15","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201803","15","20,100","15","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201804","6","20,000","9","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201804","10","15,000","19","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201805","7","15,500","12","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201805","14","14,900","5","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201805","18","19,700","11","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201805","24","20,200","12","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201805","29","14,900","8","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201805","30","15,500","10","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201806","18","15,000","19","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201806","29","14,900","9","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201807","8","19,300","10","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201807","18","15,500","13","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","118.12","201807","25","22,500","6","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201808","6","18,900","7","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201808","9","17,400","2","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","118.12","201808","11","20,500","1","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201808","28","15,800","15","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201809","5","19,500","13","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201809","15","20,400","13","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","118.12","201810","15","23,000","12","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201811","3","14,800","7","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201811","13","20,000","17","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201811","30","13,450","1","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","59.97","201812","10","14,800","10","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","84.96","201812","31","18,700","10","2005","장안1길 9",""
"충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","118.12","201812","31","23,000","15","2005","장안1길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201801","2","20,000","14","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201801","27","22,400","2","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201802","9","21,000","9","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201802","13","24,000","2","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","150.91","201802","22","29,000","9","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201804","2","26,800","10","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201804","6","22,000","1","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201804","10","20,500","11","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","150.91","201804","12","29,000","18","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201805","23","19,000","15","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201806","4","24,800","12","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201807","4","21,500","10","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201807","12","17,000","14","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201807","17","20,000","9","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201807","24","24,400","4","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201808","18","21,000","6","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201808","23","18,500","1","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","150.91","201808","29","26,000","5","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201808","31","21,200","11","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201809","5","20,200","6","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201809","8","21,000","6","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201809","18","20,400","6","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","150.91","201809","28","26,000","8","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","150.91","201810","9","30,000","12","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201810","12","20,500","14","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","130.2","201810","30","26,300","6","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201811","2","21,800","8","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201811","10","18,000","3","2005","서금암5길 9",""
"충청남도 계룡시 금암동","74","0074","0000","신성미소지움2차","84.86","201812","22","19,700","10","2005","서금암5길 9",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201801","7","19,700","7","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201801","17","19,100","10","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201801","18","18,800","7","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201801","30","16,570","1","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201801","31","19,900","12","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","123.6361","201802","2","26,000","10","2005","장안로 75",""
"충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","201802","2","17,000","2","2005","장안로 75",""
