"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20181231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","201801","9","25,300","6","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.9897","201801","27","25,000","14","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201803","2","33,800","24","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201803","6","30,800","3","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","201804","4","27,000","10","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201804","10","33,500","15","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.9897","201804","27","24,800","23","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201804","29","32,000","19","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201806","2","32,300","13","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.9897","201806","2","24,000","3","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","3","30,500","9","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","14","30,800","10","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","18","31,500","11","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","19","32,500","10","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","27","33,200","9","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201807","28","34,500","16","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201808","3","34,800","14","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201808","17","33,000","2","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201809","3","30,000","1","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","201809","10","26,500","16","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201810","19","33,000","21","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201810","24","30,000","6","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201811","4","28,900","2","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.8338","201811","10","26,000","9","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201812","10","32,000","11","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201812","19","32,000","12","2015","만남로 190",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201801","12","25,000","8","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201801","28","28,700","12","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201801","31","32,800","11","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201802","3","23,000","4","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201802","5","22,800","3","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201802","6","24,900","21","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201802","22","28,500","22","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201803","1","33,000","17","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201803","1","28,500","22","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201803","29","33,000","22","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201804","7","25,500","16","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201805","11","28,000","18","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201805","19","25,900","25","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201805","19","32,200","15","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201805","24","28,800","3","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201805","31","23,800","4","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201806","2","25,000","15","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201806","25","34,000","6","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201806","29","23,700","5","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201807","2","28,800","27","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201808","15","24,500","13","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201808","17","24,450","10","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201809","8","30,700","5","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201809","15","28,100","26","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201810","7","32,800","25","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201811","3","22,400","16","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201811","20","23,000","21","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","84.9837","201811","21","35,900","17","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201812","8","25,300","22","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","73.713","201812","13","30,000","23","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201812","22","24,000","16","2016","마음로 152",""
"세종특별자치시 고운동","1409","1409","0000","가락마을11단지(중흥에듀카운티)","59.9907","201812","26","24,200","12","2016","마음로 152",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.465","201801","10","22,600","15","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201802","5","27,500","1","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.655","201802","6","23,000","6","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201802","24","29,800","10","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201803","27","28,000","8","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201804","15","31,000","15","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.465","201805","4","21,800","4","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201805","5","28,000","3","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.465","201805","8","22,400","8","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201805","10","29,900","24","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201806","6","28,500","4","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201806","21","28,500","7","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.465","201807","15","21,900","7","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","84.606","201808","22","29,000","6","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.655","201808","25","22,500","10","2015","마음로 182",""
"세종특별자치시 고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","59.655","201809","28","22,500","10","2015","마음로 182",""
