"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20201231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202003","2","4,500","5","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202004","6","4,500","4","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202007","14","5,200","6","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202007","16","4,000","6","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202010","23","4,300","4","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 대사리","177-1","0177","0001","두진백로","39.8","202011","23","4,000","8","1998","읍내로 111-1",""
"충청북도 괴산군 괴산읍 동부리","686-5","0686","0005","괴산","58.23","202004","24","5,000","5","1985","읍내로4길 18",""
"충청북도 괴산군 괴산읍 동부리","686-5","0686","0005","괴산","58.23","202009","30","5,000","5","1985","읍내로4길 18",""
"충청북도 괴산군 괴산읍 동부리","686-5","0686","0005","괴산","67.95","202010","15","9,000","4","1985","읍내로4길 18",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202001","7","15,500","18","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202004","13","16,400","11","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9776","202004","14","21,800","5","2017","남산1길 55","20200609"
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9776","202004","16","20,800","4","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9939","202005","4","15,000","6","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9895","202006","3","23,500","15","2017","남산1길 55","20200717"
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9776","202006","10","21,800","5","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9939","202007","6","15,400","12","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9895","202007","15","23,500","15","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9895","202007","15","23,500","15","2017","남산1길 55","20200717"
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202008","11","16,200","8","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202009","4","16,000","5","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202009","29","16,280","2","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202010","11","16,300","12","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9776","202010","12","21,900","4","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202010","14","16,600","18","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202011","18","16,270","4","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","59.9891","202012","26","17,700","2","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","812","0812","0000","괴산 지안스로가 아파트","84.9895","202012","30","24,000","16","2017","남산1길 55",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202001","7","19,500","4","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9747","202002","1","14,900","10","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9839","202002","2","14,200","3","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9747","202002","15","14,950","16","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9839","202003","20","14,000","16","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9367","202004","17","19,000","15","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202004","23","20,500","10","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202006","9","18,500","1","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9747","202006","12","15,000","17","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9612","202006","13","20,600","8","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202006","26","20,300","8","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9612","202007","1","19,000","3","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202007","9","19,300","20","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9839","202008","3","15,000","5","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9577","202010","21","20,000","5","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9367","202010","23","20,000","7","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","59.9839","202011","15","15,300","12","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 동부리","811","0811","0000","신성건설 미소지움 괴산","84.9367","202012","3","20,000","5","2014","남산1길 41",""
"충청북도 괴산군 괴산읍 서부리","510","0510","0000","반석","76.56","202007","29","8,400","1","1991","금산길 20",""
"충청북도 괴산군 괴산읍 서부리","256","0256","0000","송천","84.91","202010","20","11,800","12","1994","읍내로13길 41",""
"충청북도 괴산군 괴산읍 서부리","125-1","0125","0001","월드","56.18","202001","15","2,000","5","1992","임꺽정로 86-7",""
"충청북도 괴산군 괴산읍 서부리","125-1","0125","0001","월드","56.18","202002","26","3,100","3","1992","임꺽정로 86-7",""
"충청북도 괴산군 괴산읍 서부리","125-1","0125","0001","월드","51.38","202003","31","3,000","6","1992","임꺽정로 86-7",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","60","202002","11","10,400","3","1998","읍내로4길 51",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","60","202005","7","9,600","1","1998","읍내로4길 51",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","60","202005","8","9,700","5","1998","읍내로4길 51",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","60","202005","25","9,600","10","1998","읍내로4길 51",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","84.9","202008","16","13,300","4","1998","읍내로4길 51",""
"충청북도 괴산군 괴산읍 서부리","277-5","0277","0005","태광아파트","60","202010","13","10,500","10","1998","읍내로4길 51",""
"충청북도 괴산군 불정면 목도리","462-3","0462","0003","목도","59.72","202005","4","3,970","5","1994","하산로 217-6",""
"충청북도 괴산군 불정면 목도리","462-3","0462","0003","목도","59.72","202006","15","3,950","5","1994","하산로 217-6",""
"충청북도 괴산군 불정면 목도리","462-3","0462","0003","목도","59.72","202010","8","4,000","2","1994","하산로 217-6",""
"충청북도 단양군 단양읍 도전리","644-1","0644","0001","화성","47.28","202003","12","5,800","4","1989","도전9나길 19",""
