"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20110101 ~ 20111231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","84.89","201104","1","12,500","4","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","59.99","201112","4","8,000","6","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201101","21","13,950","8","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","84.95","201102","14","20,300","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201102","14","14,000","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201103","9","15,500","2","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201103","11","16,500","9","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201103","14","11,000","2","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201103","22","14,450","9","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","84.95","201104","11","20,000","5","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","84.95","201105","2","19,900","1","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201105","4","14,300","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201105","16","16,300","12","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201105","16","17,500","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201105","31","14,500","13","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201106","4","14,400","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201108","19","13,300","7","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201111","10","13,700","5","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.19","201101","27","8,050","2","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.19","201102","16","8,200","1","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201108","13","8,700","3","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","66.69","201109","14","6,950","3","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201110","11","6,000","5","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201110","20","8,300","2","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","349","0349","0000","용진2","59.04","201111","3","6,000","5","1990","강화대로 280",""
"인천광역시 강화군 강화읍 갑곳리","394-1","0394","0001","용진3","82.98","201106","5","7,100","2","1991","강화대로248번길 9-1",""
"인천광역시 강화군 강화읍 갑곳리","394-1","0394","0001","용진3","82.98","201108","29","6,000","2","1991","강화대로248번길 9-1",""
"인천광역시 강화군 강화읍 갑곳리","394-1","0394","0001","용진3","82.98","201109","5","7,000","3","1991","강화대로248번길 9-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.38","201103","18","6,000","4","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.05","201104","19","6,100","4","1990","강화대로248번길 16-3",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","57.15","201105","26","6,500","2","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.38","201109","8","7,400","3","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","430","0430","0000","유성2","79.3","201104","15","8,100","4","1991","강화대로248번길 20",""
"인천광역시 강화군 강화읍 갑곳리","430","0430","0000","유성2","76.48","201105","18","8,200","1","1991","강화대로248번길 18",""
"인천광역시 강화군 강화읍 갑곳리","430","0430","0000","유성2","79.3","201106","28","5,100","4","1991","강화대로248번길 20",""
"인천광역시 강화군 강화읍 갑곳리","430","0430","0000","유성2","76.48","201108","27","8,800","4","1991","강화대로248번길 18",""
"인천광역시 강화군 강화읍 갑곳리","430","0430","0000","유성2","76.48","201111","11","8,300","2","1991","강화대로248번길 18",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","84.89","201101","8","12,350","5","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","84.89","201101","27","12,200","5","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","84.89","201102","17","13,700","7","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","59.99","201103","5","8,500","1","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","84.89","201103","24","12,400","10","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","59.99","201103","30","9,400","8","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","59.99","201106","3","9,500","12","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","59.99","201106","11","9,300","5","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","84.89","201106","11","14,500","12","1994","강화대로 191-14",""
"인천광역시 강화군 강화읍 갑곳리","667","0667","0000","현대","59.99","201107","1","10,000","4","1994","강화대로 191-14",""
