"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20100101 ~ 20101231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","84.89","201001","12","13,500","11","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201003","2","13,500","9","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","84.89","201003","5","10,500","6","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","84.89","201004","9","12,700","3","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201007","6","17,000","3","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201007","23","15,600","2","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201010","13","15,000","10","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201011","21","14,300","9","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","84.89","201012","7","7,800","12","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","165-1","0165","0001","그랑드빌","114.86","201012","16","15,000","2","2001","갑룡길 35",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201001","4","12,900","10","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201002","11","13,000","8","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201002","17","14,500","8","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201003","23","13,700","10","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201004","2","12,000","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201004","21","13,500","3","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201005","11","16,300","2","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201005","20","14,000","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201006","15","18,000","4","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201009","17","15,300","6","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201009","18","15,900","5","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201010","1","17,000","10","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201010","2","14,000","1","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","60.24","201011","9","14,300","7","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","1100","1100","0000","베이힐","76.46","201011","24","17,300","15","2007","강화대로 234-12",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","62.13","201003","24","6,250","4","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201004","2","8,500","4","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201008","10","8,400","1","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.19","201009","8","7,500","5","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","66.69","201009","29","6,500","4","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201010","15","8,100","2","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","75.71","201011","30","8,400","1","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","83-1","0083","0001","설호","66.69","201012","24","7,450","5","1990","갑룡길49번길 2",""
"인천광역시 강화군 강화읍 갑곳리","349","0349","0000","용진2","70.56","201003","30","6,800","5","1990","강화대로 280",""
"인천광역시 강화군 강화읍 갑곳리","349","0349","0000","용진2","70.56","201007","1","7,200","2","1990","강화대로 280",""
"인천광역시 강화군 강화읍 갑곳리","394-1","0394","0001","용진3","81.72","201009","7","8,600","2","1991","강화대로248번길 9-2",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.38","201005","11","6,400","1","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","57.15","201005","18","7,300","3","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.05","201005","31","6,500","5","1990","강화대로248번길 16-3",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.38","201007","15","6,100","4","1990","강화대로248번길 16-1",""
"인천광역시 강화군 강화읍 갑곳리","423","0423","0000","유성1","52.38","201008","18","4,200","5","1990","강화대로248번길 16-1",""
