"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20201231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라남도 강진군 강진읍 남성리","26-4","0026","0004","탑클래스빌","82.5683","202010","28","16,000","9","2012","영랑로1길 26",""
"전라남도 강진군 강진읍 남성리","26-4","0026","0004","탑클래스빌","82.5683","202010","29","16,000","9","2012","영랑로1길 26",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.98","202001","31","16,800","2","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","117.222","202002","24","21,000","11","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.952","202004","9","15,300","1","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","59.988","202004","17","12,500","7","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","59.988","202005","11","13,900","6","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.98","202008","24","16,000","12","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.952","202008","29","17,000","4","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.98","202011","12","17,000","8","2005","서문길 29-9","20201214"
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.98","202011","12","17,000","8","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","59.988","202012","11","16,600","7","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","234","0234","0000","CNS후레쉬빌3차","84.952","202012","29","17,400","2","2005","서문길 29-9",""
"전라남도 강진군 강진읍 서성리","595","0595","0000","강진뉴캐슬아파트","84.87","202001","17","22,000","4","2018","탐진로 51",""
"전라남도 강진군 강진읍 서성리","595","0595","0000","강진뉴캐슬아파트","84.87","202002","10","25,600","11","2018","탐진로 51",""
"전라남도 강진군 강진읍 서성리","595","0595","0000","강진뉴캐슬아파트","84.87","202002","17","23,500","8","2018","탐진로 51",""
"전라남도 강진군 강진읍 서성리","595","0595","0000","강진뉴캐슬아파트","84.87","202008","24","24,000","4","2018","탐진로 51",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202001","13","23,520","4","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202002","20","24,010","2","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202003","11","24,500","6","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202003","30","24,500","13","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202004","10","23,030","3","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202004","13","24,500","10","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","3","23,030","3","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","6","24,500","9","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","8","24,500","7","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","17","24,500","6","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","18","24,500","6","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202006","25","24,500","5","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202007","1","24,500","5","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202007","12","23,030","3","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202007","16","24,500","11","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202010","28","24,000","8","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","596","0596","0000","강진서성남양휴튼아파트1단지","84.9769","202011","24","24,500","6","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","597","0597","0000","강진서성남양휴튼아파트2단지","84.9769","202006","16","24,500","14","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","597","0597","0000","강진서성남양휴튼아파트2단지","84.9769","202011","4","27,500","17","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","597","0597","0000","강진서성남양휴튼아파트2단지","84.9769","202012","9","25,500","2","2019","서문길 15-1",""
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","35.19","202004","8","3,700","5","1995","고성길 2","20200410"
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","35.19","202004","8","3,700","5","1995","고성길 2",""
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","59.94","202005","13","7,600","6","1995","고성길 3",""
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","35.19","202008","28","3,800","3","1995","고성길 2",""
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","58.98","202010","29","7,550","5","1995","고성길 3",""
"전라남도 강진군 강진읍 서성리","67","0067","0000","건우1","35.19","202011","24","4,600","2","1995","고성길 2",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.24","202001","31","8,500","1","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.6","202006","22","6,900","2","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.24","202007","2","7,100","1","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.6","202009","14","7,200","1","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.24","202010","10","7,500","4","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","58-1","0058","0001","대동맨션","84.24","202012","23","7,300","5","1990","삼일로 42",""
"전라남도 강진군 강진읍 서성리","210","0210","0000","더브이베르가","84.9567","202010","22","23,000","4","2018","서성안길 39-1",""
"전라남도 강진군 강진읍 서성리","210","0210","0000","더브이베르가","84.9567","202010","22","23,000","4","2018","서성안길 39-1","20201112"
"전라남도 강진군 강진읍 서성리","95-6","0095","0006","세원하이클래스","84.9105","202012","4","21,000","8","2016","서성1길 18",""
"전라남도 강진군 강진읍 서성리","96-8","0096","0008","시엔에스후레쉬빌","84.969","202002","24","12,000","12","2001","서성1길 24",""
"전라남도 강진군 강진읍 서성리","96-8","0096","0008","시엔에스후레쉬빌","84.969","202005","14","15,000","9","2001","서성1길 24",""
"전라남도 강진군 강진읍 서성리","96-8","0096","0008","시엔에스후레쉬빌","84.969","202009","25","14,500","9","2001","서성1길 24",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","84.783","202001","20","16,200","13","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202002","27","11,000","6","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202003","12","11,500","14","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202004","6","13,000","8","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202004","21","11,000","9","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202005","19","11,200","12","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","84.783","202007","16","17,450","7","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202007","31","12,000","11","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","97","0097","0000","씨앤에스2차","59.92","202011","23","11,800","2","2003","탐진로 60",""
"전라남도 강진군 강진읍 서성리","146-8","0146","0008","제일맨션","84.89","202002","14","7,300","3","1993","신성길 31",""
"전라남도 강진군 강진읍 서성리","146-8","0146","0008","제일맨션","83.84","202002","27","8,000","4","1993","신성길 31",""
"전라남도 강진군 강진읍 서성리","146-8","0146","0008","제일맨션","84.89","202010","7","6,800","5","1993","신성길 31",""
