"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201905","8","37,772","16","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201905","10","39,726","8","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201905","13","36,200","3","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201905","18","33,500","12","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201905","25","36,580","2","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201906","3","22,600","12","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","125.0123","201906","12","76,500","18","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201906","20","39,410","16","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201906","24","30,080","18","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201906","29","29,812","1","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","125.0123","201907","10","74,154","18","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.6663","201907","13","40,700","1","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201907","13","33,500","7","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201908","5","25,069","11","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201908","10","39,526","11","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.7788","201908","11","39,600","4","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201909","30","39,280","2","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201911","5","38,380","10","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201911","11","29,000","8","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201911","21","34,000","11","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.6972","201912","3","57,500","5","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201912","3","22,750","3","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201912","6","35,500","10","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201912","7","24,700","5","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201912","7","34,500","9","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.8632","201912","8","38,600","3","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201912","9","49,500","5","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.7788","201912","18","43,000","11","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","105.6138","201912","20","40,000","10","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","84.9544","201912","28","38,000","13","2019","밝은뜰로 15",""
"세종특별자치시 고운동","2111","2111","0000","가락마을 19단지","59.6506","201912","31","30,000","15","2019","밝은뜰로 15",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201901","26","31,500","14","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201902","23","31,500","21","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.9897","201903","17","23,800","17","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","201904","7","30,850","6","2015","만남로 190",""
"세종특별자치시 고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","59.9897","201904","29","27,000","17","2015","만남로 190",""
